id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24772376,Cozy private room  in Astoria,16015663,Deniz,Queens,Ditmars Steinway,40.77371,-73.91689,Private room,85,3,10,2019-06-04,0.79,1,88
24757848,Chic private room,187182730,David,Manhattan,Harlem,40.82511,-73.95341,Private room,85,4,3,2018-05-22,0.21,1,179
24628788,White Cozy Studio Apartment in Brooklyn,31929849,Daria,Brooklyn,Midwood,40.61962,-73.96323,Entire home/apt,85,2,8,2019-06-24,0.6,1,27
24607535,Heart of long island City,183623716,Amira,Queens,Long Island City,40.74664,-73.95039,Private room,85,1,10,2019-07-06,0.71,1,365
24498872,Charming Upper West Studio,185067271,Jared,Manhattan,Upper West Side,40.78612,-73.97011,Entire home/apt,85,30,6,2019-05-14,0.56,1,15
24377683,Sunny Bedroom at Union Square,21410546,Hong Ngoc,Manhattan,Chelsea,40.737,-73.99407,Private room,85,2,4,2018-06-10,0.27,1,0
24351450,"Eclectic 1BR in Brooklyn, Steps to nightlife!",127532142,Meghan,Brooklyn,Bushwick,40.70473,-73.92069,Private room,85,3,33,2019-05-06,2.47,1,7
24347151,Good Vibes private room,4891915,Yohana,Brooklyn,Bedford-Stuyvesant,40.6947,-73.94319,Private room,85,3,36,2019-07-06,2.44,1,69
24194478,Williamsburg loft just 20 mins from manhattan!!!,182363374,Jimmy,Brooklyn,Greenpoint,40.72563,-73.9556,Private room,85,1,57,2019-06-29,3.78,7,16
24086562,Harlem Sanctuary,178833771,Danese,Manhattan,Harlem,40.82356,-73.9401,Private room,85,2,29,2019-06-03,1.93,3,78
23820164,The Spark Spot,3654624,Jasmaine,Brooklyn,Bedford-Stuyvesant,40.68089,-73.91112,Entire home/apt,85,5,28,2019-06-25,2.28,1,32
23808650,Chic 2 Bedroom in East Harlem,178675800,Michael,Manhattan,East Harlem,40.79504,-73.93495,Private room,85,6,2,2018-05-11,0.14,1,0
23799904,Bright and Beautiful 1BR in Downtown Flushing,5962328,Alan,Queens,Flushing,40.76035,-73.82181,Entire home/apt,85,30,3,2019-06-30,0.2,15,256
23607625,16 mins to City - Entire 1 bedrm Williamsburg apt,4602029,Shireen,Brooklyn,Williamsburg,40.70644,-73.94339,Entire home/apt,85,6,7,2018-10-21,0.43,1,0
23597076,Bronx Cozy 1 Bedroom Apartment with entire access.,176279414,Milton,Bronx,Williamsbridge,40.87021,-73.86095,Entire home/apt,85,2,83,2019-06-29,5.19,1,329
23574875,Spacious One-Bedroom in the Hills of Inwood,176191548,Perla,Manhattan,Inwood,40.87188,-73.91936,Entire home/apt,85,1,2,2018-04-02,0.12,1,188
23404901,Large Sun Drenched Bedroom Minutes from Manhattan,24715521,Sarah,Brooklyn,Williamsburg,40.71033,-73.94921,Private room,85,2,2,2018-03-10,0.12,1,0
23355877,"Beautiful large space in Jackson Heights, Queens!",17015479,Elizabeth,Queens,Elmhurst,40.74443,-73.88613,Private room,85,2,3,2018-03-18,0.18,1,89
23265699,"Convenient, Quiet and Sunny 1 BR Condo in Flushing",5962328,Alan,Queens,Flushing,40.76105,-73.82317,Entire home/apt,85,30,4,2018-11-09,0.31,15,232
23077040,Private room in Upper West Side,171339086,Jeta,Manhattan,Upper West Side,40.80026,-73.96425,Private room,85,2,25,2018-10-22,1.48,1,0
22751525,THE LOFT,155223823,Michelle,Manhattan,Harlem,40.82881,-73.94309,Shared room,85,1,1,2018-10-07,0.11,1,90
22717838,Sunny apartment with easy connections to anywhere.,120847,Sam,Brooklyn,Bedford-Stuyvesant,40.68959,-73.95616,Private room,85,3,11,2019-06-30,0.82,1,13
22690429,Huge Bright Spacious apartment to Share,167258458,East Village,Manhattan,East Village,40.7214,-73.97787,Private room,85,2,3,2018-06-07,0.21,2,0
22667815,Beautiful Private Room in Cobble Hill Brownstone!,22550357,Will,Brooklyn,Cobble Hill,40.6901,-73.99523,Private room,85,10,19,2018-11-24,1.06,1,0
22545284,"Private Brooklyn studio, cozy for wintertime",3073721,Jennifer,Brooklyn,East Flatbush,40.65398,-73.94399,Entire home/apt,85,2,52,2019-01-01,3.54,1,0
22518123,15 to JFK/LGA 30 to Manhattan.Close to St John’s,165307387,K,Queens,Jamaica Estates,40.71248,-73.78896,Entire home/apt,85,1,88,2019-06-27,5.14,1,339
22485416,"Private Room (rm3), 5 mins from Columbia",21410914,Eugene,Manhattan,Morningside Heights,40.81232,-73.95849,Private room,85,3,47,2019-06-23,2.77,6,0
22480570,Sunny & Cozy Double Bedroom with private entrance,22382224,Meryem,Brooklyn,Windsor Terrace,40.66023,-73.9804,Private room,85,1,6,2018-04-02,0.33,1,0
22452129,Private Guest Bedroom with beautiful back yard.,164516331,Hamza,Brooklyn,Bedford-Stuyvesant,40.68108,-73.92729,Private room,85,2,33,2018-09-30,1.86,1,0
22292535,Söderläge - Spacious Queen bedroom in Williamsburg,13262918,Glenn,Brooklyn,Williamsburg,40.71153,-73.95743,Private room,85,1,13,2019-04-27,0.73,3,11
22267906,located 15 minutes away from Time Square,24875845,Devito,Manhattan,Harlem,40.82592,-73.93911,Private room,85,2,15,2019-07-02,0.82,1,75
22250309,Brownstone Apartment near Manhattan,62048197,Adetoro,Brooklyn,Bedford-Stuyvesant,40.68373,-73.93056,Entire home/apt,85,2,2,2018-05-05,0.14,1,0
22213389,Cinema Studio on Duplex Apt.,4667705,O. Xavier,Brooklyn,Bushwick,40.69787,-73.92703,Private room,85,1,59,2019-07-05,3.18,1,333
22190967,Spacious furnished room in midtown,51521183,Abhishek,Manhattan,Murray Hill,40.74763,-73.97316,Private room,85,9,5,2019-05-27,0.27,1,86
22175513,Spacious Bed & Private Bath in Renovated Townhouse,3529175,Caroline & Adriaan,Brooklyn,Crown Heights,40.67096,-73.95261,Private room,85,2,34,2019-06-30,2.12,1,127
22121191,Private Bedroom w/ Easy Access to Manhattan,160461605,Matthew,Manhattan,East Harlem,40.8066,-73.9408,Private room,85,1,6,2018-05-12,0.31,1,0
22107514,Spacious Prospect Park Studio,128466802,Rasha,Brooklyn,Prospect-Lefferts Gardens,40.661,-73.9598,Entire home/apt,85,30,10,2019-01-04,0.63,1,2
22016473,Big and bright STUDIO in E Williamsburg,29395562,Elena,Brooklyn,Williamsburg,40.71222,-73.93983,Private room,85,3,58,2019-06-17,3.14,1,5
22009620,"Super Cute, Cozy, & Convenient...",160707142,Jamel,Brooklyn,East Flatbush,40.65046,-73.93633,Entire home/apt,85,2,23,2019-06-30,1.25,1,149
22001385,Comfortable room in FIDI,4455698,Pierre,Manhattan,Two Bridges,40.70992,-74.00102,Private room,85,7,2,2018-08-18,0.11,3,311
21994769,EXPERIENCE NYC The Brooklyn Way Private 2 bedrooms,160601986,Alexander,Brooklyn,Mill Basin,40.61224,-73.91854,Entire home/apt,85,3,25,2019-07-02,1.3,1,139
21947114,Bushwick Loft On Trainline,40110507,Jonathan,Brooklyn,Bedford-Stuyvesant,40.68691,-73.91798,Entire home/apt,85,4,5,2019-01-03,0.28,1,0
21931508,BRIGHT & AIRY,19739033,Fifi,Manhattan,Harlem,40.81426,-73.95152,Private room,85,2,75,2019-06-13,3.93,2,121
21923390,"Charming 1 bedroom apartment, Williamsburg BK",898412,Maria,Brooklyn,Williamsburg,40.70889,-73.94357,Entire home/apt,85,60,6,2019-04-29,0.32,1,125
21920061,Cozy room in Manhattan,45731391,Laurence,Manhattan,Lower East Side,40.72147,-73.99054,Private room,85,1,4,2019-06-20,0.21,3,0
21914314,PRIVATE 2 BR APT HEART OF MID-TOWN TIMES SQUARE!!,3440811,Marc,Manhattan,Hell's Kitchen,40.76062,-73.99297,Entire home/apt,85,3,28,2019-03-17,1.45,1,66
21849509,Private Bedroom in Modern CondoTriplex,90541057,Taylor,Brooklyn,Crown Heights,40.67672,-73.92964,Private room,85,1,32,2018-09-09,1.62,1,0
21788688,Historic Turret Retreat (Smart TV/Cable/Wifi),54921733,Louise,Brooklyn,Flatbush,40.6437,-73.96769,Private room,85,7,3,2018-06-26,0.18,3,0
21650258,"Bright, modern apartment",48492315,Sawyeh,Brooklyn,Bedford-Stuyvesant,40.68364,-73.95821,Entire home/apt,85,3,3,2018-01-02,0.15,1,0
21634282,Charming private room 10 min from Manhattan,49735439,Merida,Brooklyn,Bushwick,40.6963,-73.90874,Private room,85,3,2,2017-12-24,0.1,2,0
21596854,佳源家庭旅馆套房,157067019,Ada,Queens,Flushing,40.76519,-73.82979,Private room,85,1,5,2019-06-03,0.27,3,85
21584047,Central Park and Museum mile Private room 105th 2.,42783238,Thomas,Manhattan,East Harlem,40.79281,-73.95192,Private room,85,1,92,2018-10-19,4.52,2,0
21531318,露西套房(Lucy Apt.),150835318,Lucy,Queens,Flushing,40.76573,-73.82822,Private room,85,1,12,2019-06-22,0.74,1,171
21517564,"Cozy Gated Studio Apartment, 25 min to Manhattan",15088853,Nick,Queens,Ditmars Steinway,40.77511,-73.91992,Entire home/apt,85,1,82,2019-07-03,6.03,1,46
21475999,"Single Cabins (Chelsea, Manhattan, NYC)",117365574,Maria,Manhattan,Chelsea,40.7497,-73.99515,Private room,85,1,113,2019-06-22,5.5,5,292
21462551,Speakeasy Inn Bushwick One,24020292,Cristiano,Brooklyn,Bushwick,40.70121,-73.91986,Private room,85,1,89,2019-07-05,4.35,4,58
21455957,"Spacious, sun-soaked 1-br in Clinton Hill/Bedstuy",3000089,Kimberly,Brooklyn,Bedford-Stuyvesant,40.6918,-73.95884,Entire home/apt,85,8,16,2019-06-25,0.81,1,6
21420445,Private room in apartment in LIC,3711407,Andrea,Queens,Long Island City,40.74679,-73.94547,Entire home/apt,85,2,14,2019-01-06,0.68,1,0
21406187,"Comfortable, Beautiful & Spacious NYC Brownstone",7658248,M,Manhattan,Harlem,40.80839,-73.95269,Private room,85,2,78,2019-06-27,3.77,2,0
21399985,"Beautiful, Spacious & Comfortable NYC Brownstone",7658248,M,Manhattan,Harlem,40.80999,-73.95484,Private room,85,2,76,2019-06-13,3.68,2,0
21380282,"Spacious private bedroom in Park Slope, Brooklyn.",2245915,Jonathan,Brooklyn,Gowanus,40.6812,-73.98186,Private room,85,3,2,2018-09-29,0.15,1,0
21322522,Artsy 1bdrm with Piano in the heart of Brooklyn!,1892493,Whitney,Brooklyn,Crown Heights,40.66952,-73.92345,Entire home/apt,85,1,1,2018-06-04,0.08,2,99
21313582,Cozy bedroom in Artist's Apartment-Atelier,1566510,Nastya,Manhattan,Lower East Side,40.71818,-73.98922,Private room,85,1,77,2019-06-27,3.68,2,0
21280201,The Executive Spacious Cozy Home on the  Block.,152622375,Esther,Brooklyn,East New York,40.66529,-73.88326,Entire home/apt,85,2,3,2018-10-16,0.15,2,151
21279140,Sunny Room by Prospect Park,127450357,Rhyan,Brooklyn,Crown Heights,40.67683,-73.95836,Private room,85,1,16,2018-12-17,0.77,1,0
21253506,Cozy studio with great connection to Manhattan!,153664491,Mirko,Queens,Elmhurst,40.73698,-73.88064,Entire home/apt,85,2,1,2017-10-15,0.05,1,0
21223569,My Sunny Island Room,135320687,Ladi,Manhattan,Roosevelt Island,40.76301,-73.94959,Private room,85,3,34,2019-05-29,1.6,2,195
21219137,Nice room in LES,22617181,Leonardo,Manhattan,Lower East Side,40.71686,-73.98458,Private room,85,1,1,2018-01-01,0.05,1,0
21175160,Sunny park view room in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,40.81821,-73.94746,Private room,85,30,53,2019-06-23,2.49,4,309
21153619,3 Mins to Subway 30 minuets to WTC  Safe Area,35927005,Kathy,Manhattan,Lower East Side,40.71426,-73.98873,Private room,85,2,30,2019-06-08,1.43,10,344
21139788,Sunny room in a spacious Williamsburg apt,17344471,Chris,Brooklyn,Williamsburg,40.71655,-73.94162,Private room,85,1,28,2018-08-28,1.35,2,0
21120547,Full Apartment / 1 Bedroom ( Lower Level),152331348,Juan,Queens,Richmond Hill,40.69474,-73.82284,Entire home/apt,85,2,33,2019-06-16,1.62,1,179
21038703,"3 Beds, Uptown , one block train A ,15 min Wall St",40800717,Fer,Manhattan,Washington Heights,40.84859,-73.93855,Entire home/apt,85,30,4,2018-09-04,0.22,1,0
20970017,The Real B&B Home,89715420,J. Beverly,Brooklyn,Canarsie,40.64399,-73.89315,Entire home/apt,85,7,11,2018-09-22,0.64,1,1
20957575,Private Room in East Village  *FEMALE Guests only*,52768036,Laura,Manhattan,East Village,40.72793,-73.98876,Private room,85,1,44,2019-06-13,2.01,1,19
20917909,"Huge Room, Access to Garden,Prime Williamsburg",118226205,Sahar,Brooklyn,Williamsburg,40.71732,-73.94027,Private room,85,3,15,2019-06-22,0.7,3,19
20917327,AWESOME APARTMENT mins from JFK and LGA,150304209,Melrose,Queens,St. Albans,40.6959,-73.75159,Entire home/apt,85,2,59,2019-06-17,2.69,1,36
20758217,Sunny Bushwick Room w/ Rooftop Manhattan View!,6394738,Lindsay,Brooklyn,Bushwick,40.70574,-73.92289,Private room,85,1,14,2018-05-04,0.62,2,0
20744284,Sunny Room in Kensington,47343420,Jennifer,Brooklyn,Kensington,40.64493,-73.97327,Private room,85,2,61,2019-06-30,2.71,2,61
20741509,"Hrlem Brownstone,By CentralPark.22 min Time Square",148544231,Khalif,Manhattan,Morningside Heights,40.80841,-73.95625,Private room,85,3,13,2018-08-27,0.59,2,61
20730848,Central Park and Museum mile Privarte room 105th.,42783238,Thomas,Manhattan,East Harlem,40.79383,-73.94968,Private room,85,1,98,2018-10-15,4.39,2,0
20663644,Elegant Brooklyn Studio in Luxury Amenity Building,77944774,Jacqueline,Brooklyn,Windsor Terrace,40.64931,-73.9733,Entire home/apt,85,3,12,2019-05-20,0.53,1,5
20632255,Private bedroom in Upper East Side apt w/ balcony!,90748448,Christina,Manhattan,Upper East Side,40.77439,-73.95489,Private room,85,2,2,2017-10-01,0.09,1,0
20589142,Cozy designer room in Art-loving Prime Bushwick,2208374,Elena,Brooklyn,Bushwick,40.70068,-73.92211,Private room,85,3,3,2018-01-04,0.13,2,281
20524177,"Big Apt/big bedroom,  71st & 1st Ave",10471351,Michael,Manhattan,Upper East Side,40.76834,-73.95647,Private room,85,30,11,2019-03-20,0.55,1,305
20440432,Awesome Room 15 Minutes from Time Square,145872703,Cesar,Manhattan,Harlem,40.82198,-73.95771,Private room,85,2,26,2019-06-09,1.17,2,355
20423928,Artistic Bedstuy Apartment,12570239,Rachel,Brooklyn,Bedford-Stuyvesant,40.68653,-73.9438,Private room,85,4,2,2017-10-09,0.09,1,0
20405868,"Large 1BR in Bay Ridge, Brooklyn",43544395,James,Brooklyn,Fort Hamilton,40.61897,-74.03675,Entire home/apt,85,1,3,2019-01-22,0.44,1,6
20379446,Bedroom in bright cozy duplex w/ private rooftop,1843969,Carolina,Brooklyn,Bedford-Stuyvesant,40.69445,-73.93828,Private room,85,2,11,2019-07-01,0.49,1,164
20286116,1 Room in Renovated Apt with Private Roof,115415316,Kelsey,Brooklyn,Bushwick,40.70515,-73.92349,Private room,85,2,5,2018-03-26,0.22,2,0
20268134,Spacious One Bedroom in Bed-Stuy,10414799,Katharina,Brooklyn,Bedford-Stuyvesant,40.69074,-73.93696,Entire home/apt,85,5,6,2018-12-30,0.33,2,5
20253164,"Cozy room with balcony, 15min Manhattan",103488282,Kaka,Queens,Sunnyside,40.74739,-73.92058,Private room,85,1,115,2019-06-23,4.94,5,76
20087455,The Dream Room (Private Room),142812843,Eugene,Manhattan,East Harlem,40.78958,-73.93792,Private room,85,1,10,2017-12-03,0.43,2,0
20012263,Bright Large Bedroom in Heart of Bed Stuy w/Garden,17591452,Xavier,Brooklyn,Bedford-Stuyvesant,40.6839,-73.94452,Private room,85,3,14,2018-10-30,0.61,1,0
19924521,Artist Loft in Prime trendy East Williamsburg!,53710434,Luisa,Brooklyn,Bushwick,40.70208,-73.93258,Entire home/apt,85,5,2,2019-05-21,0.32,1,49
19910074,Huge Space in Brooklyn's Most Beautiful Area,11878464,Christine,Brooklyn,Prospect Heights,40.67654,-73.97144,Private room,85,2,11,2018-01-01,0.48,1,0
19859697,"spacious and sunny room, with a rooftop",9121644,Dominic,Queens,Ridgewood,40.70334,-73.90647,Private room,85,2,5,2017-09-02,0.21,1,0
19806972,"Sunny room, artistic modern building near subway",114523254,Larissa,Manhattan,East Harlem,40.7875,-73.94675,Private room,85,1,8,2017-10-16,0.34,1,0
19758402,CITY ISLAND VACATION HOME NEAR THE BEACH,139415761,Deb,Bronx,City Island,40.85306,-73.78948,Entire home/apt,85,2,42,2019-07-06,1.76,1,168
19734492,Beautiful Modern Brooklyn Gem,137184002,Kevin,Brooklyn,East Flatbush,40.6543,-73.91488,Entire home/apt,85,1,183,2019-07-08,7.65,1,120
19710855,Cozy Ground Floor Apartment-SUBWAY ONE BLOCK AWAY,49764808,Danielle,Brooklyn,Bedford-Stuyvesant,40.67848,-73.91543,Entire home/apt,85,2,67,2019-06-23,2.85,2,171
19603055,1- Bedroom in East Harlem,25959120,Dan,Manhattan,East Harlem,40.78668,-73.94247,Private room,85,2,2,2017-08-16,0.08,1,0
19602922,Amazing Room in Brooklyn,813647,Claudio,Brooklyn,Downtown Brooklyn,40.69293,-73.98495,Private room,85,4,13,2018-10-29,0.54,1,5
19474652,Views on the hudson,136638556,Felicia,Manhattan,Harlem,40.82716,-73.93953,Private room,85,1,29,2018-12-31,1.22,1,359
19460218,NYC Bronx cozy studio for relaxation and quiet,132010409,Daisy,Bronx,Schuylerville,40.83855,-73.83167,Entire home/apt,85,3,1,2018-07-08,0.08,1,0
19458290,Private & Cozy Apartment - 5 Minutes from JFK !!,121978270,Victoria & Lovely,Queens,South Ozone Park,40.67,-73.79232,Entire home/apt,85,4,55,2019-06-09,2.48,1,69
19326745,Home Sweet Home,131354448,Tammie,Queens,Flushing,40.75532,-73.81074,Entire home/apt,85,3,37,2018-08-28,1.51,4,0
19326520,Awesome Williamsburg Apartment,16342788,Carlos,Brooklyn,Williamsburg,40.70857,-73.94501,Private room,85,1,2,2017-09-18,0.09,2,64
19319184,"Cozy Room, on a Park-themed-Iike Island",135320687,Ladi,Manhattan,Roosevelt Island,40.76178,-73.94889,Private room,85,3,24,2019-05-26,1.13,2,190
19268922,LARGE PRIVATE ROOM IN ASTORIA,134741341,Sofia,Queens,Astoria,40.77415,-73.93125,Private room,85,1,14,2018-12-29,0.76,2,6
19260473,Nicki and Tim's place,5325177,Nicki,Brooklyn,Flatbush,40.64707,-73.96278,Entire home/apt,85,5,2,2018-01-01,0.09,1,0
19197632,Heart Of Queens 2❤️❤️/ Jackson Heights/ Elmhurst,123483050,Andrea,Queens,Elmhurst,40.74741,-73.88149,Private room,85,1,92,2019-06-20,3.7,3,166
19038815,"1 Block from Subway, Central Location, Great Price",131976173,Mira,Brooklyn,Bedford-Stuyvesant,40.69144,-73.956,Private room,85,1,177,2019-06-24,7.05,3,49
19015029,Private Cabin in New-York City (Chelsea Dictrict),117365574,Maria,Manhattan,Chelsea,40.74806,-73.99665,Private room,85,1,77,2019-06-20,3.84,5,310
18997371,Cozy Getaway,90104417,Sueann,Staten Island,Tottenville,40.50873,-74.23914,Entire home/apt,85,2,49,2019-07-01,2.08,2,159
18997283,Modern room in Prospect Heights,13237695,George,Brooklyn,Prospect Heights,40.67396,-73.96427,Private room,85,3,3,2018-01-15,0.13,1,189
18870342,"Spacious and Beautiful 1 Bedroom Astoria, New York",131476092,Frederick,Queens,Long Island City,40.76151,-73.92643,Entire home/apt,85,4,13,2018-09-26,0.51,1,0
18842882,Kosher Midwood/Flatbush Apartment,57821225,Alyssa,Brooklyn,Midwood,40.62017,-73.96514,Entire home/apt,85,7,1,2017-07-29,0.04,1,0
18837073,"Bright, Modern Apt with Hi Speed Wifi! #10222",14480781,Dave,Brooklyn,Crown Heights,40.67578,-73.95491,Entire home/apt,85,30,20,2019-04-16,0.82,1,182
18826197,Room in 5 bedroom house with a backyard!,65407018,Harmony,Brooklyn,Greenpoint,40.72284,-73.93671,Private room,85,5,45,2019-05-28,1.79,5,355
18809063,Lovely apartment in Brooklyn,58528354,Karen,Brooklyn,Crown Heights,40.67537,-73.91822,Entire home/apt,85,2,42,2019-06-21,1.71,1,147
18656413,Comfy Wall Street Apartment,110031106,Allie,Manhattan,Financial District,40.70586,-74.00875,Private room,85,1,3,2017-06-04,0.12,1,0
18602201,Gorgeous Cozy Getaway In Harlem 1 Block From Train,228252,Kathleen,Manhattan,Harlem,40.82607,-73.94481,Private room,85,14,3,2017-09-19,0.12,2,125
18488833,Sunny Parlor Apt in Flatbush Townhouse (furnished),10285950,Christina,Brooklyn,Flatbush,40.64493,-73.95488,Entire home/apt,85,6,14,2019-03-24,0.53,3,339
18488335,Sunny Duplex 2 bdr apt in the heart of Harlem,12293403,Joffrey,Manhattan,Harlem,40.8125,-73.94151,Entire home/apt,85,3,35,2019-06-23,1.36,2,40
18375021,Huge private room in historic brownstone,3788839,Lorenzo & Alex,Brooklyn,Bedford-Stuyvesant,40.68408,-73.92498,Private room,85,28,9,2019-04-30,0.35,4,189
18291740,In the Heart of the East Village,2308459,Judith,Manhattan,East Village,40.72734,-73.98338,Private room,85,3,5,2019-07-01,0.24,1,9
18255225,Lovely Studio,43089949,Victoria,Brooklyn,Midwood,40.62,-73.95489,Entire home/apt,85,5,15,2019-06-23,1.01,1,105
18249844,Central Park One Bedroom Apartment in Harlem,126110994,Andrew,Manhattan,Harlem,40.8043,-73.95106,Entire home/apt,85,1,25,2017-07-20,0.93,1,0
18241920,Hosting Harlem Brownstone Apartment,122495279,Patrick,Manhattan,Harlem,40.80405,-73.94513,Entire home/apt,85,7,2,2017-09-04,0.08,1,0
18209427,Sunny big designer room in Art-loving Bushwick,2208374,Elena,Brooklyn,Bushwick,40.7016,-73.92103,Private room,85,3,8,2019-04-19,0.3,2,3
18195445,Modern and sunny in the heart of Prospect Heights!,7433941,Diana,Brooklyn,Crown Heights,40.6778,-73.96321,Entire home/apt,85,3,5,2019-05-17,0.64,1,0
17986678,NYC Penthouse Open Loft Bedroom & Patio w/ Skyline,123567556,Sean,Brooklyn,Crown Heights,40.67686,-73.93032,Private room,85,1,106,2019-06-22,5.58,2,102
17977439,Heart of Queens 1 ❤️/ Jackson Heights/Elmhurst,123483050,Andrea,Queens,Elmhurst,40.74756,-73.88193,Private room,85,1,67,2019-06-19,2.47,3,173
17938337,10 Minutes away from JFK Airport,96841679,Kathleen,Brooklyn,Canarsie,40.63716,-73.88654,Entire home/apt,85,2,96,2019-06-22,3.7,1,340
